date,observer,oc,oceu,ocel,source
2013-02-17 14:54:10.944000000,Emering f.,19.872,2.0448,2.0448,ETD
2012-04-02 17:53:02.688000256,Shadic s.,-5.184,1.6992,1.6992,ETD
2012-03-22 12:46:17.760000000,Martineli f.,3.168,2.9808,2.9808,ETD
2012-03-13 13:19:05.088000256,Carreño a.,0.144,2.2608,2.2608,ETD
2012-03-04 13:50:52.799999744,Trnka j.,-4.032,2.7504,2.7504,ETD
2012-02-15 14:51:42.336000000,Naves r.,-14.976,1.1952,1.1952,ETD
2012-01-19 16:55:57.792000000,Juanjo gonzalez,1.44,2.448,2.448,ETD
2011-05-13 09:46:36.768000000,"Slesarenko v. , sokov e.",6.624,1.728,1.728,ETD
2011-04-16 11:28:33.888000256,Lomoz f.,0.72,1.512,1.512,ETD
2011-03-31 18:34:03.360000256,"Shadic s., shiels ch.",3.456,1.944,1.944,ETD
2011-03-29 12:43:02.495999744,Brát l.,3.456,2.5344,2.5344,ETD
2011-03-29 12:39:01.440000000,Vrašťák m.,-0.576,1.0944,1.0944,ETD
2011-03-29 12:35:48.768000000,Trnka j.,-3.744,0.9648,0.9648,ETD
2011-03-29 12:35:07.296000000,Jaroslav trnka,-4.464,1.008,1.008,ETD
2011-03-11 13:55:00.768000000,"Naumov k. n., sokov e. n.",3.6,1.512,1.512,ETD
2010-05-01 10:48:19.008000000,Ayiomamitis a.,-0.144,1.224,1.224,ETD
2010-04-15 17:53:40.703999744,Shadick s.,2.448,1.4976,1.4976,ETD
2010-03-08 14:25:51.456000000,Kučáková h.,2.016,1.7424,1.7424,ETD
2010-03-08 14:25:20.352000000,Kocian r.,1.44,1.8288,1.8288,ETD
2010-01-22 17:28:41.664000256,Brát l.,5.184,1.728,1.728,ETD
2009-05-27 15:25:20.640000000,Wiggins,1.152,4.32,4.32,ETD
2009-05-16 10:11:51.359999744,Srdoc,2.736,1.44,1.44,ETD
2009-04-28 11:34:30.720000256,Jesionkiewicz,13.68,3.024,3.024,ETD
2009-04-28 11:22:17.184000256,Brát l.,1.44,1.9872,1.9872,ETD
2009-04-28 11:22:07.680000256,Kučáková h.,1.296,2.5776,2.5776,ETD
2009-04-28 11:20:06.720000000,Axa,-0.72,3.024,3.024,ETD
2009-04-28 11:19:45.119999744,Marek p.,-1.152,2.0304,2.0304,ETD
2009-04-21 17:48:20.160000000,Dvorak,0.576,0.864,0.864,ETD
2009-04-19 11:55:58.944000000,Trnka j.,-0.864,1.1664,1.1664,ETD
2009-04-19 11:46:53.759999744,Lomoz f.,-9.936,2.7648,2.7648,ETD
2009-04-12 18:20:44.160000000,Gary,-3.024,1.44,1.44,ETD
2009-04-10 12:34:16.320000256,Dřevěný r.,1.584,1.9728,1.9728,ETD
2009-04-10 12:32:17.951999744,Brát l.,-0.432,1.512,1.512,ETD
2009-04-10 12:30:52.415999744,Trnka j.,-1.872,1.8864,1.8864,ETD
2009-04-10 12:30:27.360000000,"Hynek t., onderková k.",-2.304,2.2032,2.2032,ETD
2009-03-23 13:47:16.800000256,Naves,2.736,1.152,1.152,ETD
2009-02-24 15:28:39.360000000,Georgio,-3.6,2.016,2.016,ETD
2007-12-30 19:40:16.031999744,"Joshi et al, 2008",0.0,0.936,0.936,ETD
